,source,target,Alignment,Energy_Kcal_Mol,Al_Len,Subject_Identity,Query_Identity,PCC.cor,PCC_magnitude,PCC_direction,p_value,GO_BP
680,Cluster_14532,FUN_039363,ptg000029c:551963-630229;2 22;14958 14982,-15.58,22,68.18%,81.82%,0.741280403620279,0.741280403620279,1,4.47677655954947e-08,DNA integration [GO:0015074]
681,Cluster_14532,FUN_039363,ptg000029c:551963-630229;2 22;14958 14982,-15.58,22,68.18%,81.82%,0.741280403620279,0.741280403620279,1,4.47677655954947e-08,DNA recombination [GO:0006310]
682,Cluster_14532,FUN_039363,ptg000029c:551963-630229;2 22;14958 14982,-15.58,22,68.18%,81.82%,0.741280403620279,0.741280403620279,1,4.47677655954947e-08,proteolysis [GO:0006508]
683,Cluster_14532,FUN_039363,ptg000029c:551963-630229;2 22;14958 14982,-15.58,22,68.18%,81.82%,0.741280403620279,0.741280403620279,1,4.47677655954947e-08,transposition, RNA-mediated [GO:0032197]
684,Cluster_14532,FUN_039363,ptg000029c:551963-630229;2 18;49208 49230,-12.27,16,68.75%,93.75%,0.741280403620279,0.741280403620279,1,4.47677655954947e-08,DNA integration [GO:0015074]
685,Cluster_14532,FUN_039363,ptg000029c:551963-630229;2 18;49208 49230,-12.27,16,68.75%,93.75%,0.741280403620279,0.741280403620279,1,4.47677655954947e-08,DNA recombination [GO:0006310]
686,Cluster_14532,FUN_039363,ptg000029c:551963-630229;2 18;49208 49230,-12.27,16,68.75%,93.75%,0.741280403620279,0.741280403620279,1,4.47677655954947e-08,proteolysis [GO:0006508]
687,Cluster_14532,FUN_039363,ptg000029c:551963-630229;2 18;49208 49230,-12.27,16,68.75%,93.75%,0.741280403620279,0.741280403620279,1,4.47677655954947e-08,transposition, RNA-mediated [GO:0032197]
688,Cluster_14532,FUN_039363,ptg000029c:551963-630229;2 18;6166 6188,-13.43,16,75.00%,87.50%,0.741280403620279,0.741280403620279,1,4.47677655954947e-08,DNA integration [GO:0015074]
689,Cluster_14532,FUN_039363,ptg000029c:551963-630229;2 18;6166 6188,-13.43,16,75.00%,87.50%,0.741280403620279,0.741280403620279,1,4.47677655954947e-08,DNA recombination [GO:0006310]
690,Cluster_14532,FUN_039363,ptg000029c:551963-630229;2 18;6166 6188,-13.43,16,75.00%,87.50%,0.741280403620279,0.741280403620279,1,4.47677655954947e-08,proteolysis [GO:0006508]
691,Cluster_14532,FUN_039363,ptg000029c:551963-630229;2 18;6166 6188,-13.43,16,75.00%,87.50%,0.741280403620279,0.741280403620279,1,4.47677655954947e-08,transposition, RNA-mediated [GO:0032197]
692,Cluster_14532,FUN_039363,ptg000029c:551963-630229;2 22;50299 50321,-12.18,20,65.00%,85.00%,0.741280403620279,0.741280403620279,1,4.47677655954947e-08,DNA integration [GO:0015074]
693,Cluster_14532,FUN_039363,ptg000029c:551963-630229;2 22;50299 50321,-12.18,20,65.00%,85.00%,0.741280403620279,0.741280403620279,1,4.47677655954947e-08,DNA recombination [GO:0006310]
694,Cluster_14532,FUN_039363,ptg000029c:551963-630229;2 22;50299 50321,-12.18,20,65.00%,85.00%,0.741280403620279,0.741280403620279,1,4.47677655954947e-08,proteolysis [GO:0006508]
695,Cluster_14532,FUN_039363,ptg000029c:551963-630229;2 22;50299 50321,-12.18,20,65.00%,85.00%,0.741280403620279,0.741280403620279,1,4.47677655954947e-08,transposition, RNA-mediated [GO:0032197]
696,Cluster_14532,FUN_039363,ptg000029c:551963-630229;2 22;53492 53514,-17.54,20,65.00%,85.00%,0.741280403620279,0.741280403620279,1,4.47677655954947e-08,DNA integration [GO:0015074]
697,Cluster_14532,FUN_039363,ptg000029c:551963-630229;2 22;53492 53514,-17.54,20,65.00%,85.00%,0.741280403620279,0.741280403620279,1,4.47677655954947e-08,DNA recombination [GO:0006310]
698,Cluster_14532,FUN_039363,ptg000029c:551963-630229;2 22;53492 53514,-17.54,20,65.00%,85.00%,0.741280403620279,0.741280403620279,1,4.47677655954947e-08,proteolysis [GO:0006508]
699,Cluster_14532,FUN_039363,ptg000029c:551963-630229;2 22;53492 53514,-17.54,20,65.00%,85.00%,0.741280403620279,0.741280403620279,1,4.47677655954947e-08,transposition, RNA-mediated [GO:0032197]
700,Cluster_14532,FUN_039363,ptg000029c:551963-630229;2 22;36374 36398,-19.41,23,78.26%,82.61%,0.741280403620279,0.741280403620279,1,4.47677655954947e-08,DNA integration [GO:0015074]
701,Cluster_14532,FUN_039363,ptg000029c:551963-630229;2 22;36374 36398,-19.41,23,78.26%,82.61%,0.741280403620279,0.741280403620279,1,4.47677655954947e-08,DNA recombination [GO:0006310]
702,Cluster_14532,FUN_039363,ptg000029c:551963-630229;2 22;36374 36398,-19.41,23,78.26%,82.61%,0.741280403620279,0.741280403620279,1,4.47677655954947e-08,proteolysis [GO:0006508]
703,Cluster_14532,FUN_039363,ptg000029c:551963-630229;2 22;36374 36398,-19.41,23,78.26%,82.61%,0.741280403620279,0.741280403620279,1,4.47677655954947e-08,transposition, RNA-mediated [GO:0032197]
704,Cluster_14532,FUN_039363,ptg000029c:551963-630229;2 20;73592 73615,-16.81,19,78.95%,84.21%,0.741280403620279,0.741280403620279,1,4.47677655954947e-08,DNA integration [GO:0015074]
705,Cluster_14532,FUN_039363,ptg000029c:551963-630229;2 20;73592 73615,-16.81,19,78.95%,84.21%,0.741280403620279,0.741280403620279,1,4.47677655954947e-08,DNA recombination [GO:0006310]
706,Cluster_14532,FUN_039363,ptg000029c:551963-630229;2 20;73592 73615,-16.81,19,78.95%,84.21%,0.741280403620279,0.741280403620279,1,4.47677655954947e-08,proteolysis [GO:0006508]
707,Cluster_14532,FUN_039363,ptg000029c:551963-630229;2 20;73592 73615,-16.81,19,78.95%,84.21%,0.741280403620279,0.741280403620279,1,4.47677655954947e-08,transposition, RNA-mediated [GO:0032197]
708,Cluster_14610,FUN_031246,ptg000023l:18526916-18530645;2 13;3117 3139,-11.15,11,81.82%,90.91%,0.70215076846113,0.70215076846113,1,4.43712187549619e-07,ceramide biosynthetic process [GO:0046513]
709,Cluster_14610,FUN_031246,ptg000023l:18526916-18530645;2 13;3117 3139,-11.15,11,81.82%,90.91%,0.70215076846113,0.70215076846113,1,4.43712187549619e-07,negative regulation of lipophagy [GO:1904503]
710,Cluster_14610,FUN_031246,ptg000023l:18526916-18530645;2 13;3117 3139,-11.15,11,81.82%,90.91%,0.70215076846113,0.70215076846113,1,4.43712187549619e-07,spermatogenesis [GO:0007283]
711,Cluster_14610,FUN_031246,ptg000023l:18526916-18530645;2 13;3117 3139,-11.15,11,81.82%,90.91%,0.70215076846113,0.70215076846113,1,4.43712187549619e-07,spindle assembly involved in male meiosis [GO:0007053]
712,Cluster_14633,FUN_013137,ptg000008l:19960352-19973748;2 16;10122 10144,-10.91,15,86.67%,93.33%,0.747724271003896,0.747724271003896,1,2.95035150613389e-08,DNA integration [GO:0015074]
713,Cluster_14633,FUN_013137,ptg000008l:19960352-19973748;2 16;10122 10144,-10.91,15,86.67%,93.33%,0.747724271003896,0.747724271003896,1,2.95035150613389e-08,DNA recombination [GO:0006310]
714,Cluster_14633,FUN_013137,ptg000008l:19960352-19973748;2 16;10122 10144,-10.91,15,86.67%,93.33%,0.747724271003896,0.747724271003896,1,2.95035150613389e-08,proteolysis [GO:0006508]
715,Cluster_14633,FUN_013137,ptg000008l:19960352-19973748;2 20;4295 4315,-18.74,18,83.33%,88.89%,0.747724271003896,0.747724271003896,1,2.95035150613389e-08,DNA integration [GO:0015074]
716,Cluster_14633,FUN_013137,ptg000008l:19960352-19973748;2 20;4295 4315,-18.74,18,83.33%,88.89%,0.747724271003896,0.747724271003896,1,2.95035150613389e-08,DNA recombination [GO:0006310]
717,Cluster_14633,FUN_013137,ptg000008l:19960352-19973748;2 20;4295 4315,-18.74,18,83.33%,88.89%,0.747724271003896,0.747724271003896,1,2.95035150613389e-08,proteolysis [GO:0006508]
718,Cluster_14633,FUN_032998,ptg000023l:38685146-38694033;2 21;6945 6970,-10.28,23,69.57%,69.57%,0.72877170799518,0.72877170799518,1,9.72411367655741e-08,cell adhesion [GO:0007155]
719,Cluster_14633,FUN_032998,ptg000023l:38685146-38694033;2 21;6945 6970,-10.28,23,69.57%,69.57%,0.72877170799518,0.72877170799518,1,9.72411367655741e-08,epidermis development [GO:0008544]
720,Cluster_14633,FUN_032998,ptg000023l:38685146-38694033;2 21;6945 6970,-10.28,23,69.57%,69.57%,0.72877170799518,0.72877170799518,1,9.72411367655741e-08,gene expression [GO:0010467]
721,Cluster_14633,FUN_032998,ptg000023l:38685146-38694033;2 21;6945 6970,-10.28,23,69.57%,69.57%,0.72877170799518,0.72877170799518,1,9.72411367655741e-08,lymph circulation [GO:0003017]
722,Cluster_14633,FUN_032998,ptg000023l:38685146-38694033;2 21;6945 6970,-10.28,23,69.57%,69.57%,0.72877170799518,0.72877170799518,1,9.72411367655741e-08,lymph vessel development [GO:0001945]
723,Cluster_14633,FUN_032998,ptg000023l:38685146-38694033;2 21;6945 6970,-10.28,23,69.57%,69.57%,0.72877170799518,0.72877170799518,1,9.72411367655741e-08,lymph vessel morphogenesis [GO:0036303]
724,Cluster_14633,FUN_032998,ptg000023l:38685146-38694033;2 21;6945 6970,-10.28,23,69.57%,69.57%,0.72877170799518,0.72877170799518,1,9.72411367655741e-08,Tie signaling pathway [GO:0048014]
725,Cluster_14633,FUN_032998,ptg000023l:38685146-38694033;2 21;6945 6970,-10.28,23,69.57%,69.57%,0.72877170799518,0.72877170799518,1,9.72411367655741e-08,tight junction organization [GO:0120193]
726,Cluster_14633,FUN_034988,ptg000025l:2456930-2550904;2 20;16673 16695,-10.15,19,63.16%,68.42%,0.723225841005801,0.723225841005801,1,1.35328383999289e-07,
727,Cluster_14633,FUN_034988,ptg000025l:2456930-2550904;2 11;84645 84666,-11.53,9,100.00%,100.00%,0.723225841005801,0.723225841005801,1,1.35328383999289e-07,
728,Cluster_14633,FUN_034988,ptg000025l:2456930-2550904;2 20;61810 61831,-10.11,18,66.67%,72.22%,0.723225841005801,0.723225841005801,1,1.35328383999289e-07,
729,Cluster_14633,FUN_034988,ptg000025l:2456930-2550904;2 20;80757 80780,-12.42,21,71.43%,76.19%,0.723225841005801,0.723225841005801,1,1.35328383999289e-07,
730,Cluster_14633,FUN_034988,ptg000025l:2456930-2550904;2 14;88544 88566,-13.06,13,84.62%,92.31%,0.723225841005801,0.723225841005801,1,1.35328383999289e-07,
731,Cluster_14633,FUN_034988,ptg000025l:2456930-2550904;2 20;16423 16446,-10.61,20,65.00%,80.00%,0.723225841005801,0.723225841005801,1,1.35328383999289e-07,
732,Cluster_14633,FUN_034988,ptg000025l:2456930-2550904;2 21;20197 20217,-11.99,19,68.42%,84.21%,0.723225841005801,0.723225841005801,1,1.35328383999289e-07,
733,Cluster_14633,FUN_034988,ptg000025l:2456930-2550904;2 20;76369 76391,-12.08,19,68.42%,84.21%,0.723225841005801,0.723225841005801,1,1.35328383999289e-07,
734,Cluster_14633,FUN_034988,ptg000025l:2456930-2550904;2 20;15038 15059,-11.69,18,72.22%,77.78%,0.723225841005801,0.723225841005801,1,1.35328383999289e-07,
735,Cluster_14633,FUN_034988,ptg000025l:2456930-2550904;2 21;52351 52372,-12,19,63.16%,84.21%,0.723225841005801,0.723225841005801,1,1.35328383999289e-07,
736,Cluster_14633,FUN_034988,ptg000025l:2456930-2550904;2 20;62030 62051,-11.12,18,72.22%,83.33%,0.723225841005801,0.723225841005801,1,1.35328383999289e-07,
737,Cluster_14633,FUN_034988,ptg000025l:2456930-2550904;2 21;28605 28625,-10.69,20,80.00%,85.00%,0.723225841005801,0.723225841005801,1,1.35328383999289e-07,
738,Cluster_14633,FUN_034988,ptg000025l:2456930-2550904;2 19;20440 20461,-10.17,17,76.47%,88.24%,0.723225841005801,0.723225841005801,1,1.35328383999289e-07,
739,Cluster_14633,FUN_034988,ptg000025l:2456930-2550904;2 19;3414 3435,-10.17,17,76.47%,88.24%,0.723225841005801,0.723225841005801,1,1.35328383999289e-07,
740,Cluster_14633,FUN_034988,ptg000025l:2456930-2550904;2 19;57782 57803,-10.17,17,76.47%,88.24%,0.723225841005801,0.723225841005801,1,1.35328383999289e-07,
741,Cluster_14633,FUN_034988,ptg000025l:2456930-2550904;2 19;74432 74453,-10.17,17,76.47%,88.24%,0.723225841005801,0.723225841005801,1,1.35328383999289e-07,
742,Cluster_14633,FUN_034988,ptg000025l:2456930-2550904;2 19;82312 82333,-10.17,17,76.47%,88.24%,0.723225841005801,0.723225841005801,1,1.35328383999289e-07,
743,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,activation of immune response [GO:0002253]
744,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,biosynthetic process of antibacterial peptides active against Gram-positive bacteria [GO:0002815]
745,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,cellular response to lipopolysaccharide [GO:0071222]
746,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,cellular response to muramyl dipeptide [GO:0071225]
747,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,cellular response to organic cyclic compound [GO:0071407]
748,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,cellular response to peptidoglycan [GO:0071224]
749,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,defense response [GO:0006952]
750,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,defense response to bacterium [GO:0042742]
751,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,defense response to Gram-positive bacterium [GO:0050830]
752,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,detection of bacterium [GO:0016045]
753,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,detection of biotic stimulus [GO:0009595]
754,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,detection of muramyl dipeptide [GO:0032498]
755,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,ERK1 and ERK2 cascade [GO:0070371]
756,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,establishment of localization in cell [GO:0051649]
757,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,I-kappaB kinase/NF-kappaB signaling [GO:0007249]
758,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,inflammatory response [GO:0006954]
759,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,innate immune response [GO:0045087]
760,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,innate immune response in mucosa [GO:0002227]
761,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,intracellular signal transduction [GO:0035556]
762,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,JNK cascade [GO:0007254]
763,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,maintenance of gastrointestinal epithelium [GO:0030277]
764,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,MAPK cascade [GO:0000165]
765,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,negative regulation of inflammatory response to antigenic stimulus [GO:0002862]
766,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,negative regulation of interleukin-12 production [GO:0032695]
767,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,negative regulation of interleukin-18 production [GO:0032701]
768,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,negative regulation of interleukin-2 production [GO:0032703]
769,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,negative regulation of macrophage apoptotic process [GO:2000110]
770,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,negative regulation of macrophage cytokine production [GO:0010936]
771,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,negative regulation of NF-kappaB transcription factor activity [GO:0032088]
772,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,negative regulation of T cell mediated immunity [GO:0002710]
773,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,negative regulation of toll-like receptor 2 signaling pathway [GO:0034136]
774,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,negative regulation of tumor necrosis factor production [GO:0032720]
775,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,negative regulation of type II interferon production [GO:0032689]
776,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,NIK/NF-kappaB signaling [GO:0038061]
777,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,nucleotide-binding oligomerization domain containing 2 signaling pathway [GO:0070431]
778,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,pattern recognition receptor signaling pathway [GO:0002221]
779,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,peptidyl-tyrosine phosphorylation [GO:0018108]
780,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,phagocytosis [GO:0006909]
781,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,positive regulation of antibacterial peptide biosynthetic process [GO:0006963]
782,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,positive regulation of B cell activation [GO:0050871]
783,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,positive regulation of biosynthetic process of antibacterial peptides active against Gram-positive bacteria [GO:0006965]
784,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,positive regulation of cell population proliferation [GO:0008284]
785,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,positive regulation of cytokine production involved in immune response [GO:0002720]
786,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,positive regulation of cytokine production involved in inflammatory response [GO:1900017]
787,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,positive regulation of dendritic cell antigen processing and presentation [GO:0002606]
788,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,positive regulation of dendritic cell cytokine production [GO:0002732]
789,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,positive regulation of epithelial cell proliferation [GO:0050679]
790,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,positive regulation of ERK1 and ERK2 cascade [GO:0070374]
791,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,positive regulation of humoral immune response mediated by circulating immunoglobulin [GO:0002925]
792,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,positive regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043123]
793,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,positive regulation of innate immune response [GO:0045089]
794,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,positive regulation of interleukin-1 beta production [GO:0032731]
795,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,positive regulation of interleukin-10 production [GO:0032733]
796,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,positive regulation of interleukin-12 production [GO:0032735]
797,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,positive regulation of interleukin-17 production [GO:0032740]
798,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,positive regulation of interleukin-6 production [GO:0032755]
799,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,positive regulation of interleukin-8 production [GO:0032757]
800,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,positive regulation of JNK cascade [GO:0046330]
801,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,positive regulation of macrophage cytokine production [GO:0060907]
802,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,positive regulation of MAP kinase activity [GO:0043406]
803,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,positive regulation of MAPK cascade [GO:0043410]
804,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,positive regulation of monocyte chemotactic protein-1 production [GO:0071639]
805,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,positive regulation of NF-kappaB transcription factor activity [GO:0051092]
806,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,positive regulation of NIK/NF-kappaB signaling [GO:1901224]
807,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,positive regulation of nitric-oxide synthase biosynthetic process [GO:0051770]
808,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,positive regulation of Notch signaling pathway [GO:0045747]
809,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,positive regulation of oxidoreductase activity [GO:0051353]
810,Cluster_15097,FUN_024281,ptg000018l:4342274-4347272;2 20;3719 3739,-11.59,18,72.22%,77.78%,0.72083599909076,0.72083599909076,1,1.55665903787666e-07,positive regulation of peptidyl-tyrosine phosphorylation [GO:0050731]
